"(1, 0, 'cargocar')","(1, 0, 'etc')","(1, 0, 'motorcycle')","(1, 0, 'privatecar')","(1, 0, 'tot')","(1, 0, 'unknowncar')","(1, 1, 'cargocar')","(1, 1, 'etc')","(1, 1, 'motorcycle')","(1, 1, 'privatecar')","(1, 1, 'tot')","(1, 1, 'unknowncar')","(2, 0, 'cargocar')","(2, 0, 'etc')","(2, 0, 'motorcycle')","(2, 0, 'privatecar')","(2, 0, 'tot')","(2, 0, 'unknowncar')","(3, 0, 'cargocar')","(3, 0, 'etc')","(3, 0, 'motorcycle')","(3, 0, 'privatecar')","(3, 0, 'tot')","(3, 0, 'unknowncar')","(3, 1, 'cargocar')","(3, 1, 'etc')","(3, 1, 'motorcycle')","(3, 1, 'privatecar')","(3, 1, 'tot')","(3, 1, 'unknowncar')","('A', 2)","('A', 3)","('B', 1)","('B', 3)","('C', 1)","('C', 3)",date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,dayofweek,is_holiday
0,10.0,0,0,40.0,40.0,23.0,23.0,70.0,3.0,96.0,0,0,23.0,0,0,75.0,75.0,0,20.0,0,0,88.0,88.0,11.0,26.0,96.0,4.0,111.0,0,73.4227272727,150.573333333,110.823333333,91.2733333333,183.75,152.194166667,2016-09-25 08:20:00,8,1006.55555556,1011.45555556,63.2222222222,2.82222222222,29.1222222222,57.2222222222,0.0,6,1
0,15.0,0,0,50.0,50.0,26.0,19.0,75.0,4.0,105.0,0,0,19.0,0,0,90.0,90.0,0,28.0,0,0,110.0,110.0,20.0,28.0,97.0,3.0,120.0,0,74.700952381,164.741428571,93.78,98.4525,182.83,145.933333333,2016-09-25 08:40:00,8,1006.57777778,1011.47777778,60.1111111111,2.81111111111,29.0111111111,57.1111111111,0.0,6,1
0,9.0,0,0,41.0,41.0,21.0,26.0,82.0,5.0,108.0,0,0,16.0,0,0,64.0,64.0,0,25.0,0,0,92.0,92.0,17.0,28.0,88.0,3.0,108.0,0,99.6308333333,204.246666667,122.01,91.8966666667,160.495,174.935,2016-09-25 09:00:00,9,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0,6,1
0,8.0,0,0,42.0,42.0,14.0,23.0,83.0,6.0,103.0,0,0,16.0,0,0,104.0,104.0,0,23.0,0,0,125.0,125.0,15.0,38.0,120.0,5.0,140.0,0,111.735,273.699230769,124.245,88.8533333333,151.803333333,181.943333333,2016-09-25 09:20:00,9,1006.75555556,1011.65555556,59.8888888889,2.81111111111,28.4888888889,59.1111111111,0.0,6,1
0,9.0,0,0,49.0,49.0,16.0,18.0,76.0,3.0,95.0,0,0,20.0,0,0,93.0,93.0,0,26.0,0,0,110.0,110.0,4.0,28.0,95.0,3.0,102.0,0,83.9976,227.493,119.942,77.7328571429,239.012,150.86,2016-09-25 09:40:00,9,1006.91111111,1011.81111111,62.7777777778,2.82222222222,28.0777777778,61.2222222222,0.0,6,1
0,12.0,0,0,50.0,50.0,29.0,18.0,53.0,4.0,86.0,0,0,24.0,0,0,106.0,106.0,0,36.0,0,0,106.0,106.0,15.0,36.0,88.0,2.0,105.0,0,84.5136363636,125.295,109.49,95.4733333333,129.55,150.935,2016-09-25 10:00:00,10,1007.06666667,1011.96666667,65.6666666667,2.83333333333,27.6666666667,63.3333333333,0.0,6,1
0,14.0,0,0,47.0,47.0,26.0,25.0,73.0,4.0,103.0,0,0,28.0,0,0,99.0,99.0,0,26.0,0,0,116.0,116.0,11.0,28.0,90.0,3.0,104.0,0,99.8607692308,205.759090909,114.463333333,112.735555556,210.505,151.01,2016-09-25 10:20:00,10,1007.22222222,1012.12222222,68.5555555556,2.84444444444,27.2555555556,65.4444444444,0.0,6,1
0,10.0,0,0,55.0,55.0,12.0,12.0,42.0,0.0,54.0,0,0,11.0,0,0,73.0,73.0,0,21.0,0,0,104.0,104.0,10.0,26.0,85.0,2.0,97.0,0,72.7338461538,177.483846154,125.522,102.368333333,192.536,138.897142857,2016-09-25 10:40:00,10,1007.37777778,1012.27777778,71.4444444444,2.85555555556,26.8444444444,67.5555555556,0.0,6,1
0,14.0,0,0,55.0,55.0,14.0,20.0,50.0,6.0,70.0,0,0,19.0,0,0,81.0,81.0,0,22.0,0,0,108.0,108.0,16.0,26.0,85.0,3.0,104.0,0,75.0483333333,182.648461538,143.21,90.826,181.045,169.14,2016-09-25 11:00:00,11,1007.53333333,1012.43333333,74.3333333333,2.86666666667,26.4333333333,69.6666666667,0.0,6,1
0,11.0,0,0,54.0,54.0,14.0,24.0,65.0,3.0,82.0,0,0,17.0,0,0,85.0,85.0,0,20.0,0,0,91.0,91.0,16.0,25.0,64.0,9.0,89.0,0,135.887857143,173.422222222,99.58,69.86,145.183333333,182.62,2016-09-25 11:20:00,11,1007.68888889,1012.58888889,77.2222222222,2.87777777778,26.0222222222,71.7777777778,0.0,6,1
0,13.0,0,0,29.0,29.0,14.0,14.0,46.0,5.0,65.0,0,0,11.0,0,0,63.0,63.0,0,21.0,0,0,82.0,82.0,8.0,36.0,67.0,11.0,86.0,0,76.32,92.3216666667,132.783333333,66.244,157.85,195.565,2016-09-25 11:40:00,11,1007.84444444,1012.74444444,80.1111111111,2.88888888889,25.6111111111,73.8888888889,0.0,6,1
0,12.0,0,0,47.0,47.0,17.0,26.0,67.0,5.0,89.0,0,0,22.0,0,0,72.0,72.0,0,21.0,0,0,95.0,95.0,14.0,32.0,111.0,1.0,126.0,0,68.0292307692,127.2,112.236666667,95.7133333333,198.748571429,209.819166667,2016-09-25 12:00:00,12,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0,6,1
0,18.0,0,0,58.0,58.0,26.0,20.0,62.0,8.0,96.0,0,0,13.0,0,0,65.0,65.0,0,28.0,0,0,110.0,110.0,18.0,24.0,77.0,3.0,98.0,0,70.3561111111,91.5985714286,120.482,107.827857143,218.19,224.073333333,2016-09-25 12:20:00,12,1007.98888889,1012.88888889,79.6666666667,2.73333333333,25.1111111111,77.0,0.0,6,1
0,14.0,0,0,46.0,46.0,15.0,18.0,53.0,3.0,71.0,0,0,11.0,0,0,66.0,66.0,0,19.0,0,0,105.0,105.0,14.0,27.0,83.0,6.0,103.0,0,63.6241666667,114.658,108.036,114.513333333,205.518333333,333.772,2016-09-25 12:40:00,12,1007.97777778,1012.87777778,76.3333333333,2.56666666667,25.0222222222,78.0,0.0,6,1
0,18.0,0,0,57.0,57.0,16.0,28.0,73.0,3.0,92.0,0,0,11.0,0,0,64.0,64.0,0,35.0,0,0,101.0,101.0,5.0,36.0,116.0,10.0,131.0,0,74.0681818182,108.985714286,95.59,90.3444444444,205.36375,196.885,2016-09-25 13:00:00,13,1007.96666667,1012.86666667,73.0,2.4,24.9333333333,79.0,0.0,6,1
0,16.0,0,0,56.0,56.0,29.0,21.0,78.0,3.0,110.0,0,0,28.0,0,0,91.0,91.0,0,38.0,0,0,130.0,130.0,15.0,42.0,135.0,8.0,158.0,0,89.5016666667,117.786666667,123.156666667,129.37,238.96,173.155,2016-09-25 13:20:00,13,1007.95555556,1012.85555556,69.6666666667,2.23333333333,24.8444444444,80.0,0.0,6,1
0,18.0,0,0,60.0,60.0,21.0,27.0,81.0,3.0,105.0,0,0,17.0,0,0,83.0,83.0,0,39.0,0,0,137.0,137.0,10.0,34.0,119.0,2.0,131.0,0,82.402,186.542727273,183.8,120.03,187.645,195.036666667,2016-09-25 13:40:00,13,1007.94444444,1012.84444444,66.3333333333,2.06666666667,24.7555555556,81.0,0.0,6,1
0,21.0,0,0,72.0,72.0,14.0,19.0,81.0,1.0,96.0,0,0,17.0,0,0,69.0,69.0,0,28.0,0,0,130.0,130.0,10.0,38.0,106.0,5.0,121.0,0,68.8472727273,190.0675,268.385714286,139.743333333,369.21,209.59,2016-09-25 14:00:00,14,1007.93333333,1012.83333333,63.0,1.9,24.6666666667,82.0,0.0,6,1
0,20.0,0,0,59.0,59.0,15.0,22.0,81.0,4.0,100.0,0,0,24.0,0,0,84.0,84.0,0,47.0,0,0,151.0,151.0,7.0,36.0,127.0,4.0,138.0,0,102.510416667,171.408,255.43,164.105,328.9,304.05625,2016-09-25 14:20:00,14,1007.92222222,1012.82222222,59.6666666667,1.73333333333,24.5777777778,83.0,0.0,6,1
0,24.0,0,0,85.0,85.0,25.0,22.0,82.0,2.0,109.0,0,0,18.0,0,0,94.0,94.0,0,44.0,0,0,158.0,158.0,12.0,41.0,115.0,9.0,136.0,0,84.4992,137.412,344.48,99.195,217.58,176.371666667,2016-09-25 14:40:00,14,1007.91111111,1012.81111111,56.3333333333,1.56666666667,24.4888888889,84.0,0.0,6,1
0,15.0,0,0,65.0,65.0,11.0,22.0,73.0,2.0,86.0,0,0,31.0,0,0,94.0,94.0,0,29.0,0,0,122.0,122.0,12.0,31.0,106.0,4.0,122.0,0,87.4905,117.598461538,140.73,130.391428571,206.295,221.336,2016-09-25 15:00:00,15,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0,6,1
0,16.0,0,0,61.0,61.0,9.0,32.0,90.0,6.0,105.0,0,0,21.0,0,0,103.0,103.0,0,29.0,0,0,135.0,135.0,5.0,41.0,106.0,8.0,119.0,0,73.1253333333,111.826666667,183.505833333,115.43,168.743333333,219.855,2016-09-25 15:20:00,15,1007.82222222,1012.72222222,48.3333333333,1.34444444444,24.2222222222,85.2222222222,0.0,6,1
0,11.0,0,0,52.0,52.0,21.0,33.0,82.0,10.0,113.0,0,0,22.0,0,0,75.0,75.0,0,29.0,0,0,130.0,130.0,8.0,33.0,97.0,2.0,107.0,0,62.8584210526,103.629090909,226.281666667,111.846666667,224.002,206.34375,2016-09-25 15:40:00,15,1007.74444444,1012.64444444,43.6666666667,1.28888888889,24.0444444444,85.4444444444,0.0,6,1
0,19.0,0,0,70.0,70.0,13.0,17.0,72.0,1.0,86.0,0,0,21.0,0,0,76.0,76.0,0,28.0,0,0,145.0,145.0,4.0,27.0,103.0,2.0,109.0,0,65.822,146.855714286,147.95,118.805833333,264.755,181.838333333,2016-09-25 16:00:00,16,1007.66666667,1012.56666667,39.0,1.23333333333,23.8666666667,85.6666666667,0.0,6,1
0,23.0,0,0,63.0,63.0,18.0,24.0,85.0,5.0,108.0,0,0,23.0,0,0,92.0,92.0,0,35.0,0,0,134.0,134.0,8.0,25.0,90.0,2.0,100.0,0,65.4,111.305555556,113.931428571,115.07,222.528333333,212.181666667,2016-09-25 16:20:00,16,1007.58888889,1012.48888889,34.3333333333,1.17777777778,23.6888888889,85.8888888889,0.0,6,1
0,18.0,0,0,73.0,73.0,19.0,37.0,98.0,3.0,120.0,0,0,16.0,0,0,74.0,74.0,0,37.0,0,0,140.0,140.0,8.0,24.0,90.0,3.0,101.0,0,59.5057142857,132.375555556,115.095,126.2375,198.595,166.5825,2016-09-25 16:40:00,16,1007.51111111,1012.41111111,29.6666666667,1.12222222222,23.5111111111,86.1111111111,0.0,6,1
0,20.0,0,0,63.0,63.0,18.0,26.0,83.0,4.0,105.0,0,0,23.0,0,0,84.0,84.0,0,33.0,0,0,119.0,119.0,4.0,23.0,111.0,3.0,118.0,0,85.7818181818,124.232857143,118.328333333,81.4941666667,188.386666667,171.9075,2016-09-25 17:00:00,17,1007.43333333,1012.33333333,25.0,1.06666666667,23.3333333333,86.3333333333,0.0,6,1
0,12.0,0,0,49.0,49.0,7.0,34.0,93.0,4.0,104.0,0,0,23.0,0,0,77.0,77.0,0,26.0,0,0,110.0,110.0,11.0,21.0,71.0,2.0,84.0,0,66.0942857143,154.714,185.802,120.196666667,188.4,197.1675,2016-09-25 17:20:00,17,1007.35555556,1012.25555556,20.3333333333,1.01111111111,23.1555555556,86.5555555556,0.0,6,1
0,8.0,0,0,42.0,42.0,13.0,27.0,68.0,3.0,84.0,0,0,18.0,0,0,56.0,56.0,0,23.0,0,0,105.0,105.0,8.0,19.0,71.0,3.0,82.0,0,56.5241666667,113.6575,130.03,107.982222222,230.75,221.266666667,2016-09-25 17:40:00,17,1007.27777778,1012.17777778,15.6666666667,0.955555555556,22.9777777778,86.7777777778,0.0,6,1
0,15.0,0,0,56.0,56.0,14.0,16.0,54.0,1.0,69.0,0,0,11.0,0,0,71.0,71.0,0,16.0,0,0,94.0,94.0,7.0,15.0,68.0,0.0,75.0,0,75.70625,140.248,115.378333333,128.5775,221.04,254.580833333,2016-09-25 18:00:00,18,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0,6,1
0,16.0,0,0,38.0,38.0,19.0,12.0,42.0,0.0,61.0,0,0,15.0,0,0,66.0,66.0,0,19.0,0,0,85.0,85.0,5.0,23.0,81.0,2.0,88.0,0,60.7016666667,96.7442857143,121.72,105.08,263.265,287.895,2016-09-25 18:20:00,18,1007.2,1012.1,49.5555555556,0.855555555556,22.6888888889,87.6666666667,0.0,6,1
0,6.0,0,0,31.0,31.0,6.0,15.0,55.0,1.0,62.0,0,0,11.0,0,0,41.0,41.0,0,16.0,0,0,78.0,78.0,5.0,20.0,65.0,1.0,71.0,0,70.8114285714,130.555,135.6825,110.735,444.565,283.615,2016-09-25 18:40:00,18,1007.2,1012.1,88.1111111111,0.811111111111,22.5777777778,88.3333333333,0.0,6,1
0,18.0,0,0,37.0,37.0,8.0,9.0,42.0,1.0,51.0,0,0,14.0,0,0,43.0,43.0,0,15.0,0,0,76.0,76.0,5.0,19.0,61.0,0.0,66.0,0,57.595,158.9475,126.263333333,70.11625,338.42,279.335,2016-09-25 19:00:00,19,1007.2,1012.1,126.666666667,0.766666666667,22.4666666667,89.0,0.0,6,1
0,18.0,0,0,42.0,42.0,7.0,11.0,45.0,0.0,52.0,0,0,12.0,0,0,44.0,44.0,0,18.0,0,0,78.0,78.0,6.0,15.0,62.0,1.0,69.0,0,71.7025,98.4633333333,252.676,102.825,286.94,222.275,2016-09-25 19:20:00,19,1007.2,1012.1,165.222222222,0.722222222222,22.3555555556,89.6666666667,0.0,6,1
0,7.0,0,0,28.0,28.0,9.0,17.0,53.0,0.0,62.0,0,0,9.0,0,0,39.0,39.0,0,14.0,0,0,53.0,53.0,8.0,17.0,64.0,1.0,73.0,0,70.42,112.647142857,190.248,88.66,155.73,165.215,2016-09-25 19:40:00,19,1007.2,1012.1,203.777777778,0.677777777778,22.2444444444,90.3333333333,0.0,6,1
0,12.0,0,0,35.0,35.0,10.0,6.0,43.0,0.0,53.0,0,0,7.0,0,0,36.0,36.0,0,16.0,0,0,70.0,70.0,2.0,16.0,58.0,1.0,61.0,0,54.8922222222,98.4933333333,127.82,74.94,217.053333333,191.21,2016-09-25 20:00:00,20,1007.2,1012.1,242.333333333,0.633333333333,22.1333333333,91.0,0.0,6,1
0,8.0,0,0,28.0,28.0,7.0,8.0,42.0,0.0,49.0,0,0,5.0,0,0,31.0,31.0,0,12.0,0,0,57.0,57.0,6.0,14.0,55.0,1.0,62.0,0,54.3622222222,97.082,144.87,78.0,189.953333333,232.64,2016-09-25 20:20:00,20,1007.2,1012.1,280.888888889,0.588888888889,22.0222222222,91.6666666667,0.0,6,1
0,6.0,0,0,22.0,22.0,7.0,9.0,37.0,0.0,44.0,0,0,5.0,0,0,31.0,31.0,0,17.0,0,0,65.0,65.0,7.0,12.0,41.0,0.0,48.0,0,42.802,85.295,121.63,80.7,212.53,159.34,2016-09-25 20:40:00,20,1007.2,1012.1,319.444444444,0.544444444444,21.9111111111,92.3333333333,0.0,6,1
0,7.0,0,0,23.0,23.0,4.0,4.0,29.0,0.0,33.0,0,0,8.0,0,0,29.0,29.0,0,6.0,0,0,46.0,46.0,3.0,10.0,27.0,0.0,30.0,0,61.2875,93.646,114.976666667,177.49,130.55,229.976666667,2016-09-25 21:00:00,21,1007.2,1012.1,358.0,0.5,21.8,93.0,0.0,6,1
0,5.0,0,0,19.0,19.0,3.0,12.0,30.0,0.0,33.0,0,0,7.0,0,0,31.0,31.0,0,10.0,0,0,46.0,46.0,5.0,9.0,33.0,1.0,39.0,0,53.266,99.18,144.7,79.1625,142.7325,212.29,2016-09-25 21:20:00,21,1007.33333333,1012.23333333,352.333333333,0.588888888889,22.0555555556,91.8888888889,0.0,6,1
0,5.0,0,0,18.0,18.0,5.0,9.0,27.0,1.0,33.0,0,0,3.0,0,0,21.0,21.0,0,6.0,0,0,33.0,33.0,2.0,5.0,24.0,1.0,27.0,0,64.8328571429,100.201428571,119.08,104.8,154.915,195.525,2016-09-25 21:40:00,21,1007.46666667,1012.36666667,346.666666667,0.677777777778,22.3111111111,90.7777777778,0.0,6,1
0,4.0,0,0,16.0,16.0,1.0,3.0,9.0,0.0,10.0,0,0,3.0,0,0,18.0,18.0,0,4.0,0,0,33.0,33.0,2.0,3.0,18.0,1.0,21.0,0,53.78,74.734,121.969,91.3025,271.22,178.76,2016-09-25 22:00:00,22,1007.6,1012.5,341.0,0.766666666667,22.5666666667,89.6666666667,0.0,6,1
0,2.0,0,0,17.0,17.0,6.0,3.0,11.0,0.0,17.0,0,0,2.0,0,0,18.0,18.0,0,7.0,0,0,30.0,30.0,4.0,4.0,15.0,0.0,19.0,0,53.79875,173.453333333,124.858,107.89,143.79,161.995,2016-09-25 22:20:00,22,1007.73333333,1012.63333333,335.333333333,0.855555555556,22.8222222222,88.5555555556,0.0,6,1
0,2.0,0,0,13.0,13.0,4.0,2.0,13.0,0.0,17.0,0,0,4.0,0,0,19.0,19.0,0,2.0,0,0,15.0,15.0,3.0,3.0,23.0,0.0,26.0,0,48.5,69.89,127.747,55.24,170.09,145.23,2016-09-25 22:40:00,22,1007.86666667,1012.76666667,329.666666667,0.944444444444,23.0777777778,87.4444444444,0.0,6,1
0,1.0,0,0,10.0,10.0,5.0,3.0,12.0,0.0,17.0,0,0,3.0,0,0,19.0,19.0,0,4.0,0,0,22.0,22.0,3.0,0.0,7.0,0.0,10.0,0,57.61,68.33,130.636,85.9,205.67,181.2225,2016-09-25 23:00:00,23,1008.0,1012.9,324.0,1.03333333333,23.3333333333,86.3333333333,0.0,6,1
0,1.0,0,0,13.0,13.0,10.0,2.0,11.0,0.0,21.0,0,0,6.0,0,0,18.0,18.0,0,0.0,0,0,27.0,27.0,0.0,0.0,9.0,0.0,9.0,0,69.6666666667,89.825,133.525,116.56,241.25,217.215,2016-09-25 23:20:00,23,1008.13333333,1013.03333333,318.333333333,1.12222222222,23.5888888889,85.2222222222,0.0,6,1
0,3.0,0,0,9.0,9.0,6.0,2.0,9.0,0.0,15.0,0,0,3.0,0,0,12.0,12.0,0,1.0,0,0,18.0,18.0,5.0,0.0,8.0,0.0,13.0,0,81.7233333333,117.19,145.63375,123.86,276.83,253.2075,2016-09-25 23:40:00,23,1008.26666667,1013.16666667,312.666666667,1.21111111111,23.8444444444,84.1111111111,0.0,6,1
0,2.0,0,0,9.0,9.0,36.0,27.0,70.0,7.0,113.0,0,0,0.0,0,0,0.0,0.0,0,3.0,0,0,15.0,15.0,21.0,45.0,129.0,9.0,159.0,0,93.78,79.4266666667,157.7425,88.445,312.41,289.2,2016-09-26 00:00:00,0,1008.4,1013.3,307.0,1.3,24.1,83.0,0.0,0,1
0,1.0,0,0,6.0,6.0,16.0,11.0,26.0,5.0,47.0,0,0,1.0,0,0,1.0,1.0,0,3.0,0,0,16.0,16.0,9.0,26.0,72.0,7.0,88.0,0,105.57,74.175,169.85125,97.57625,347.99,277.541111111,2016-09-26 00:20:00,0,1008.32222222,1013.22222222,292.222222222,1.33333333333,24.5888888889,80.1111111111,0.0,0,1
0,0.0,0,0,11.0,11.0,19.0,6.0,20.0,4.0,43.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,16.0,16.0,13.0,23.0,58.0,9.0,80.0,0,59.265,68.9233333333,181.96,106.7075,231.78,265.882222222,2016-09-26 00:40:00,0,1008.24444444,1013.14444444,277.444444444,1.36666666667,25.0777777778,77.2222222222,0.0,0,1
0,0.0,0,0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,21.0,21.0,1.0,2.0,8.0,0.0,9.0,0,50.6,63.6716666667,157.713333333,115.83875,213.32,254.223333333,2016-09-26 01:00:00,1,1008.16666667,1013.06666667,262.666666667,1.4,25.5666666667,74.3333333333,0.0,0,1
0,1.0,0,0,2.0,2.0,6.0,1.0,6.0,0.0,12.0,0,0,2.0,0,0,2.0,2.0,0,1.0,0,0,12.0,12.0,3.0,2.0,9.0,0.0,12.0,0,41.935,58.42,133.466666667,124.97,194.86,242.564444444,2016-09-26 01:20:00,1,1008.08888889,1012.98888889,247.888888889,1.43333333333,26.0555555556,71.4444444444,0.0,0,1
0,0.0,0,0,7.0,7.0,5.0,0.0,2.0,0.0,7.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,11.0,11.0,2.0,3.0,8.0,0.0,10.0,0,33.27,64.492,109.22,58.55,176.4,230.905555556,2016-09-26 01:40:00,1,1008.01111111,1012.91111111,233.111111111,1.46666666667,26.5444444444,68.5555555556,0.0,0,1
0,1.0,0,0,8.0,8.0,4.0,0.0,4.0,0.0,8.0,0,0,0.0,0,0,0.0,0.0,0,3.0,0,0,9.0,9.0,4.0,1.0,5.0,0.0,9.0,0,48.23,70.564,84.9733333333,108.41,216.954166667,219.246666667,2016-09-26 02:00:00,2,1007.93333333,1012.83333333,218.333333333,1.5,27.0333333333,65.6666666667,0.0,0,1
0,1.0,0,0,9.0,9.0,2.0,1.0,2.0,0.0,4.0,0,0,0.0,0,0,0.0,0.0,0,2.0,0,0,12.0,12.0,0.0,1.0,4.0,0.0,4.0,0,43.45,76.636,60.7266666667,158.27,257.508333333,207.587777778,2016-09-26 02:20:00,2,1007.85555556,1012.75555556,203.555555556,1.53333333333,27.5222222222,62.7777777778,0.0,0,1
0,0.0,0,0,5.0,5.0,6.0,0.0,3.0,0.0,9.0,0,0,0.0,0,0,0.0,0.0,0,3.0,0,0,22.0,22.0,3.0,0.0,0.0,0.0,3.0,0,43.395,82.708,36.48,139.94625,298.0625,195.928888889,2016-09-26 02:40:00,2,1007.77777778,1012.67777778,188.777777778,1.56666666667,28.0111111111,59.8888888889,0.0,0,1
0,2.0,0,0,9.0,9.0,9.0,0.0,2.0,0.0,11.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,11.0,11.0,3.0,0.0,1.0,0.0,4.0,0,64.5475,88.78,43.7777777778,121.6225,338.616666667,184.27,2016-09-26 03:00:00,3,1007.7,1012.6,174.0,1.6,28.5,57.0,0.0,0,1
0,1.0,0,0,6.0,6.0,9.0,1.0,4.0,0.0,13.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,10.0,10.0,5.0,0.0,4.0,0.0,9.0,0,45.31,105.34,51.0755555556,103.29875,379.170833333,164.5725,2016-09-26 03:20:00,3,1007.44444444,1012.34444444,158.777777778,1.87777777778,28.7,56.8888888889,0.0,0,1
0,0.0,0,0,8.0,8.0,13.0,0.0,3.0,0.0,16.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,17.0,17.0,5.0,0.0,1.0,0.0,6.0,0,41.55,90.105,58.3733333333,84.975,419.725,144.875,2016-09-26 03:40:00,3,1007.18888889,1012.08888889,143.555555556,2.15555555556,28.9,56.7777777778,0.0,0,1
0,0.0,0,0,7.0,7.0,9.0,0.0,6.0,0.0,15.0,0,0,0.0,0,0,0.0,0.0,0,2.0,0,0,18.0,18.0,4.0,0.0,0.0,0.0,4.0,0,40.53,85.87,65.6711111111,93.48,460.279166667,125.1775,2016-09-26 04:00:00,4,1006.93333333,1011.83333333,128.333333333,2.43333333333,29.1,56.6666666667,0.0,0,1
0,0.0,0,0,13.0,13.0,15.0,1.0,6.0,0.0,21.0,0,0,0.0,0,0,0.0,0.0,0,3.0,0,0,16.0,16.0,5.0,0.0,0.0,0.0,5.0,0,52.18,74.21,72.9688888889,90.5725,500.833333333,105.48,2016-09-26 04:20:00,4,1006.67777778,1011.57777778,113.111111111,2.71111111111,29.3,56.5555555556,0.0,0,1
0,1.0,0,0,13.0,13.0,13.0,1.0,10.0,0.0,23.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,17.0,17.0,8.0,0.0,1.0,0.0,9.0,0,71.52,158.42,80.2666666667,87.665,541.3875,108.2675,2016-09-26 04:40:00,4,1006.42222222,1011.32222222,97.8888888889,2.98888888889,29.5,56.4444444444,0.0,0,1
0,0.0,0,0,6.0,6.0,14.0,2.0,7.0,0.0,21.0,0,0,0.0,0,0,11.0,11.0,0,1.0,0,0,9.0,9.0,8.0,2.0,4.0,0.0,12.0,0,46.118,100.41,87.5644444444,111.25,581.941666667,111.055,2016-09-26 05:00:00,5,1006.16666667,1011.06666667,82.6666666667,3.26666666667,29.7,56.3333333333,0.0,0,1
0,1.0,0,0,4.0,4.0,25.0,0.0,12.0,0.0,37.0,0,0,2.0,0,0,13.0,13.0,0,3.0,0,0,16.0,16.0,5.0,3.0,4.0,0.0,9.0,0,53.5,122.7,94.8622222222,138.92,622.495833333,113.8425,2016-09-26 05:20:00,5,1005.91111111,1010.81111111,67.4444444444,3.54444444444,29.9,56.2222222222,0.0,0,1
0,0.0,0,0,10.0,10.0,24.0,5.0,17.0,1.0,42.0,0,0,5.0,0,0,27.0,27.0,0,6.0,0,0,26.0,26.0,6.0,1.0,8.0,0.0,14.0,0,73.1325,115.22,102.16,45.72,663.05,116.63,2016-09-26 05:40:00,5,1005.65555556,1010.55555556,52.2222222222,3.82222222222,30.1,56.1111111111,0.0,0,1
0,2.0,0,0,13.0,13.0,14.0,5.0,17.0,0.0,31.0,0,0,3.0,0,0,25.0,25.0,0,3.0,0,0,42.0,42.0,7.0,3.0,15.0,0.0,22.0,0,49.346,128.315,109.941666667,82.57,388.2,120.141,2016-09-26 06:00:00,6,1005.4,1010.3,37.0,4.1,30.3,56.0,0.0,0,1
0,7.0,0,0,23.0,23.0,34.0,9.0,26.0,1.0,61.0,0,0,11.0,0,0,40.0,40.0,0,16.0,0,0,67.0,67.0,18.0,7.0,30.0,1.0,49.0,0,55.598,95.1233333333,117.723333333,76.85,113.35,123.652,2016-09-26 06:20:00,6,1005.42222222,1010.32222222,41.8888888889,3.93333333333,30.1444444444,57.1111111111,0.0,0,1
0,14.0,0,0,39.0,39.0,24.0,8.0,41.0,1.0,66.0,0,0,22.0,0,0,73.0,73.0,0,30.0,0,0,92.0,92.0,25.0,15.0,40.0,1.0,66.0,0,72.5784615385,288.98,144.223333333,55.175,155.76,127.163,2016-09-26 06:40:00,6,1005.44444444,1010.34444444,46.7777777778,3.76666666667,29.9888888889,58.2222222222,0.0,0,1
0,12.0,0,0,44.0,44.0,22.0,17.0,66.0,3.0,91.0,0,0,33.0,0,0,88.0,88.0,0,52.0,0,0,159.0,159.0,10.0,28.0,70.0,3.0,83.0,0,60.9111111111,202.405,126.771666667,102.45,210.77,130.674,2016-09-26 07:00:00,7,1005.46666667,1010.36666667,51.6666666667,3.6,29.8333333333,59.3333333333,0.0,0,1
0,10.0,0,0,39.0,39.0,20.0,30.0,95.0,5.0,120.0,0,0,50.0,0,0,114.0,114.0,0,58.0,0,0,162.0,162.0,11.0,22.0,74.0,2.0,87.0,0,60.5366666667,267.136666667,109.32,90.148,174.141666667,134.185,2016-09-26 07:20:00,7,1005.48888889,1010.38888889,56.5555555556,3.43333333333,29.6777777778,60.4444444444,0.0,0,1
0,19.0,0,0,46.0,46.0,22.0,29.0,89.0,5.0,116.0,0,0,54.0,0,0,126.0,126.0,0,53.0,0,0,151.0,151.0,16.0,40.0,118.0,3.0,137.0,0,65.6833333333,180.436666667,86.025,87.7366666667,137.513333333,127.34,2016-09-26 07:40:00,7,1005.51111111,1010.41111111,61.4444444444,3.26666666667,29.5222222222,61.5555555556,0.0,0,1
