"(1, 0, 'cargocar')","(1, 0, 'etc')","(1, 0, 'motorcycle')","(1, 0, 'privatecar')","(1, 0, 'tot')","(1, 0, 'unknowncar')","(1, 1, 'cargocar')","(1, 1, 'etc')","(1, 1, 'motorcycle')","(1, 1, 'privatecar')","(1, 1, 'tot')","(1, 1, 'unknowncar')","(2, 0, 'cargocar')","(2, 0, 'etc')","(2, 0, 'motorcycle')","(2, 0, 'privatecar')","(2, 0, 'tot')","(2, 0, 'unknowncar')","(3, 0, 'cargocar')","(3, 0, 'etc')","(3, 0, 'motorcycle')","(3, 0, 'privatecar')","(3, 0, 'tot')","(3, 0, 'unknowncar')","(3, 1, 'cargocar')","(3, 1, 'etc')","(3, 1, 'motorcycle')","(3, 1, 'privatecar')","(3, 1, 'tot')","(3, 1, 'unknowncar')","('A', 2)","('A', 3)","('B', 1)","('B', 3)","('C', 1)","('C', 3)",date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,dayofweek,is_holiday
0,2.0,0,0,10.0,10.0,23.0,28.0,67.0,11.0,101.0,0,0,0.0,0,0,0.0,0.0,0,3.0,0,0,17.0,17.0,27.0,34.0,106.0,8.0,141.0,0,68.44,176.67,81.935,107.283333333,95.02,238.115192308,2016-09-23 00:00:00,0,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,4,0
0,0.0,0,0,11.0,11.0,23.0,23.0,51.0,8.0,82.0,0,0,4.0,0,0,4.0,4.0,0,0.0,0,0,12.0,12.0,11.0,32.0,76.0,6.0,93.0,0,57.995,57.34,84.6190909091,107.395,123.473333333,233.925769231,2016-09-23 00:20:00,0,1011.7,1016.7,322.444444444,0.811111111111,23.1111111111,82.2222222222,0.0,4,0
0,1.0,0,0,8.0,8.0,10.0,10.0,28.0,8.0,46.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0,0,15.0,15.0,8.0,28.0,63.0,8.0,79.0,0,56.34,127.26,87.3031818182,107.506666667,151.926666667,229.736346154,2016-09-23 00:40:00,0,1011.6,1016.6,309.888888889,0.922222222222,23.5222222222,80.4444444444,0.0,4,0
0,1.0,0,0,9.0,9.0,4.0,0.0,2.0,0.0,6.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,16.0,16.0,2.0,0.0,4.0,0.0,6.0,0,54.685,124.603333333,89.9872727273,107.618333333,180.38,225.546923077,2016-09-23 01:00:00,1,1011.5,1016.5,297.333333333,1.03333333333,23.9333333333,78.6666666667,0.0,4,0
0,0.0,0,0,5.0,5.0,4.0,3.0,6.0,0.0,10.0,0,0,1.0,0,0,1.0,1.0,0,2.0,0,0,12.0,12.0,1.0,2.0,8.0,0.0,9.0,0,53.6075,121.946666667,92.6713636364,107.73,184.401818182,221.3575,2016-09-23 01:20:00,1,1011.4,1016.4,284.777777778,1.14444444444,24.3444444444,76.8888888889,0.0,4,0
0,1.0,0,0,7.0,7.0,5.0,1.0,3.0,0.0,8.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,19.0,19.0,2.0,1.0,2.0,0.0,4.0,0,52.53,119.29,95.3554545455,124.548333333,188.423636364,217.168076923,2016-09-23 01:40:00,1,1011.3,1016.3,272.222222222,1.25555555556,24.7555555556,75.1111111111,0.0,4,0
0,0.0,0,0,4.0,4.0,4.0,0.0,1.0,0.0,5.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,11.0,11.0,4.0,0.0,4.0,0.0,8.0,0,47.88,111.22,98.0395454545,141.366666667,192.445454545,212.978653846,2016-09-23 02:00:00,2,1011.2,1016.2,259.666666667,1.36666666667,25.1666666667,73.3333333333,0.0,4,0
0,1.0,0,0,5.0,5.0,4.0,0.0,3.0,0.0,7.0,0,0,0.0,0,0,0.0,0.0,0,2.0,0,0,14.0,14.0,0.0,0.0,3.0,0.0,3.0,0,39.02,103.15,100.723636364,158.185,196.467272727,208.789230769,2016-09-23 02:20:00,2,1011.1,1016.1,247.111111111,1.47777777778,25.5777777778,71.5555555556,0.0,4,0
0,0.0,0,0,9.0,9.0,8.0,1.0,2.0,0.0,10.0,0,0,0.0,0,0,0.0,0.0,0,4.0,0,0,17.0,17.0,1.0,1.0,4.0,0.0,5.0,0,48.855,95.08,103.407727273,175.003333333,200.489090909,204.599807692,2016-09-23 02:40:00,2,1011.0,1016.0,234.555555556,1.58888888889,25.9888888889,69.7777777778,0.0,4,0
0,0.0,0,0,8.0,8.0,7.0,0.0,5.0,0.0,12.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,14.0,14.0,3.0,0.0,6.0,0.0,9.0,0,41.14,97.575,106.091818182,191.821666667,204.510909091,200.410384615,2016-09-23 03:00:00,3,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,4,0
0,1.0,0,0,13.0,13.0,9.0,1.0,5.0,0.0,14.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,11.0,11.0,3.0,1.0,2.0,0.0,5.0,0,50.81,86.7833333333,108.775909091,208.64,208.532727273,196.220961538,2016-09-23 03:20:00,3,1010.62222222,1015.61111111,207.333333333,1.78888888889,26.7444444444,66.3333333333,0.0,4,0
0,2.0,0,0,10.0,10.0,13.0,1.0,2.0,0.0,15.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,12.0,12.0,6.0,1.0,3.0,0.0,9.0,0,49.42,75.9916666667,111.46,172.14,212.554545455,192.031538462,2016-09-23 03:40:00,3,1010.34444444,1015.32222222,192.666666667,1.87777777778,27.0888888889,64.6666666667,0.0,4,0
0,0.0,0,0,7.0,7.0,7.0,1.0,8.0,0.0,15.0,0,0,0.0,0,0,0.0,0.0,0,2.0,0,0,12.0,12.0,2.0,0.0,3.0,0.0,5.0,0,50.065,65.2,96.5333333333,135.64,216.576363636,187.842115385,2016-09-23 04:00:00,4,1010.06666667,1015.03333333,178.0,1.96666666667,27.4333333333,63.0,0.0,4,0
0,1.0,0,0,11.0,11.0,13.0,1.0,9.0,1.0,23.0,0,0,0.0,0,0,0.0,0.0,0,3.0,0,0,11.0,11.0,3.0,0.0,0.0,0.0,3.0,0,23.09,82.5625,81.6066666667,99.14,220.598181818,183.652692308,2016-09-23 04:20:00,4,1009.78888889,1014.74444444,163.333333333,2.05555555556,27.7777777778,61.3333333333,0.0,4,0
0,1.0,0,0,15.0,15.0,11.0,2.0,8.0,0.0,19.0,0,0,0.0,0,0,1.0,1.0,0,2.0,0,0,10.0,10.0,3.0,0.0,1.0,0.0,4.0,0,53.56,99.925,66.68,76.1166666667,224.62,179.463269231,2016-09-23 04:40:00,4,1009.51111111,1014.45555556,148.666666667,2.14444444444,28.1222222222,59.6666666667,0.0,4,0
0,0.0,0,0,6.0,6.0,17.0,2.0,17.0,0.0,34.0,0,0,1.0,0,0,8.0,8.0,0,0.0,0,0,9.0,9.0,7.0,0.0,1.0,0.0,8.0,0,46.68,87.14,93.2233333333,53.0933333333,238.81,175.273846154,2016-09-23 05:00:00,5,1009.23333333,1014.16666667,134.0,2.23333333333,28.4666666667,58.0,0.0,4,0
0,1.0,0,0,5.0,5.0,20.0,1.0,9.0,0.0,29.0,0,0,3.0,0,0,17.0,17.0,0,2.0,0,0,16.0,16.0,6.0,1.0,5.0,0.0,11.0,0,43.3,57.975,119.766666667,30.07,253.0,171.084423077,2016-09-23 05:20:00,5,1008.95555556,1013.87777778,119.333333333,2.32222222222,28.8111111111,56.3333333333,0.0,4,0
0,1.0,0,0,7.0,7.0,21.0,6.0,17.0,0.0,38.0,0,0,5.0,0,0,26.0,26.0,0,4.0,0,0,25.0,25.0,12.0,2.0,10.0,0.0,22.0,0,44.87,28.81,146.31,84.86,211.79,166.895,2016-09-23 05:40:00,5,1008.67777778,1013.58888889,104.666666667,2.41111111111,29.1555555556,54.6666666667,0.0,4,0
0,2.0,0,0,12.0,12.0,13.0,1.0,9.0,0.0,22.0,0,0,6.0,0,0,31.0,31.0,0,2.0,0,0,23.0,23.0,17.0,2.0,10.0,1.0,28.0,0,54.39,180.455,138.89,139.65,170.58,314.37,2016-09-23 06:00:00,6,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,4,0
0,2.0,0,0,17.0,17.0,37.0,5.0,26.0,0.0,63.0,0,0,5.0,0,0,32.0,32.0,0,16.0,0,0,60.0,60.0,20.0,7.0,20.0,1.0,41.0,0,46.85,104.86,131.47,61.33,151.67,252.4575,2016-09-23 06:20:00,6,1008.37777778,1013.28888889,90.6666666667,2.72222222222,29.2444444444,53.8888888889,0.0,4,0
0,10.0,0,0,32.0,32.0,26.0,9.0,37.0,0.0,63.0,0,0,13.0,0,0,54.0,54.0,0,23.0,0,0,69.0,69.0,15.0,11.0,35.0,3.0,53.0,0,51.98,97.09,119.93,144.06,112.42,190.545,2016-09-23 06:40:00,6,1008.35555556,1013.27777778,91.3333333333,2.94444444444,28.9888888889,54.7777777778,0.0,4,0
0,3.0,0,0,28.0,28.0,26.0,16.0,58.0,2.0,86.0,0,0,35.0,0,0,82.0,82.0,0,31.0,0,0,118.0,118.0,17.0,16.0,47.0,2.0,66.0,0,67.675,123.55,116.25,149.87,183.28,128.6325,2016-09-23 07:00:00,7,1008.33333333,1013.26666667,92.0,3.16666666667,28.7333333333,55.6666666667,0.0,4,0
0,6.0,0,0,41.0,41.0,22.0,25.0,76.0,2.0,100.0,0,0,33.0,0,0,91.0,91.0,0,52.0,0,0,132.0,132.0,14.0,17.0,65.0,2.0,81.0,0,62.455,208.8,117.43,92.79,218.13,66.72,2016-09-23 07:20:00,7,1008.31111111,1013.25555556,92.6666666667,3.38888888889,28.4777777778,56.5555555556,0.0,4,0
0,9.0,0,0,42.0,42.0,16.0,29.0,75.0,2.0,93.0,0,0,37.0,0,0,103.0,103.0,0,52.0,0,0,152.0,152.0,10.0,31.0,93.0,2.0,105.0,0,72.49,131.82,96.415,105.85,186.03,100.275,2016-09-23 07:40:00,7,1008.28888889,1013.24444444,93.3333333333,3.61111111111,28.2222222222,57.4444444444,0.0,4,0
0,16.0,0,0,49.0,49.0,16.0,36.0,87.0,7.0,110.0,0,0,35.0,0,0,112.0,112.0,0,41.0,0,0,149.0,149.0,19.0,36.0,94.0,5.0,118.0,0,52.99,109.25,134.99,91.99,158.95,133.83,2016-09-23 08:00:00,8,1008.26666667,1013.23333333,94.0,3.83333333333,27.9666666667,58.3333333333,0.0,4,0
0,22.0,0,0,68.0,68.0,18.0,33.0,105.0,4.0,127.0,0,0,34.0,0,0,106.0,106.0,0,47.0,0,0,132.0,132.0,17.0,40.0,116.0,2.0,135.0,0,62.38,131.17,110.46,179.875,147.57,167.385,2016-09-23 08:20:00,8,1008.24444444,1013.22222222,94.6666666667,4.05555555556,27.7111111111,59.2222222222,0.0,4,0
0,16.0,0,0,50.0,50.0,27.0,28.0,83.0,2.0,112.0,0,0,29.0,0,0,118.0,118.0,0,43.0,0,0,161.0,161.0,19.0,61.0,132.0,3.0,154.0,0,71.32,107.36,173.11,115.19,141.66,200.94,2016-09-23 08:40:00,8,1008.22222222,1013.21111111,95.3333333333,4.27777777778,27.4555555556,60.1111111111,0.0,4,0
0,16.0,0,0,41.0,41.0,26.0,35.0,100.0,3.0,129.0,0,0,24.0,0,0,92.0,92.0,0,39.0,0,0,176.0,176.0,15.0,40.0,112.0,7.0,134.0,0,71.5,142.83,123.96,124.71,142.67,234.495,2016-09-23 09:00:00,9,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,4,0
0,16.0,0,0,52.0,52.0,27.0,19.0,76.0,4.0,107.0,0,0,25.0,0,0,93.0,93.0,0,39.0,0,0,157.0,157.0,25.0,34.0,106.0,6.0,137.0,0,64.27,190.5,135.69,187.68,149.24,268.05,2016-09-23 09:20:00,9,1008.34444444,1013.34444444,94.2222222222,4.27777777778,26.8777777778,62.7777777778,0.0,4,0
0,9.0,0,0,44.0,44.0,30.0,24.0,71.0,4.0,105.0,0,0,16.0,0,0,76.0,76.0,0,27.0,0,0,137.0,137.0,16.0,23.0,73.0,7.0,96.0,0,65.08,108.5,123.6325,103.15,335.05,311.97,2016-09-23 09:40:00,9,1008.48888889,1013.48888889,92.4444444444,4.05555555556,26.5555555556,64.5555555556,0.0,4,0
0,16.0,0,0,58.0,58.0,36.0,18.0,41.0,2.0,79.0,0,0,15.0,0,0,75.0,75.0,0,22.0,0,0,109.0,109.0,14.0,26.0,70.0,3.0,87.0,0,64.4,105.96,111.575,174.19,192.87,355.89,2016-09-23 10:00:00,10,1008.63333333,1013.63333333,90.6666666667,3.83333333333,26.2333333333,66.3333333333,0.0,4,0
0,6.0,0,0,53.0,53.0,18.0,17.0,43.0,4.0,65.0,0,0,24.0,0,0,80.0,80.0,0,32.0,0,0,106.0,106.0,16.0,25.0,70.0,3.0,89.0,0,53.24,102.04,79.91,112.645,153.22,172.22,2016-09-23 10:20:00,10,1008.77777778,1013.77777778,88.8888888889,3.61111111111,25.9111111111,68.1111111111,0.0,4,0
0,15.0,0,0,56.0,56.0,30.0,21.0,55.0,7.0,92.0,0,0,12.0,0,0,72.0,72.0,0,24.0,0,0,108.0,108.0,12.0,20.0,64.0,1.0,77.0,0,65.57,103.32,116.35,78.855,166.21,243.73,2016-09-23 10:40:00,10,1008.92222222,1013.92222222,87.1111111111,3.38888888889,25.5888888889,69.8888888889,0.0,4,0
0,14.0,0,0,56.0,56.0,31.0,25.0,54.0,3.0,88.0,0,0,5.0,0,0,52.0,52.0,0,15.0,0,0,87.0,87.0,13.0,19.0,79.0,2.0,94.0,0,48.2,117.59,117.89,103.92,160.12,152.105,2016-09-23 11:00:00,11,1009.06666667,1014.06666667,85.3333333333,3.16666666667,25.2666666667,71.6666666667,0.0,4,0
0,9.0,0,0,45.0,45.0,24.0,24.0,55.0,5.0,84.0,0,0,15.0,0,0,57.0,57.0,0,26.0,0,0,93.0,93.0,15.0,19.0,66.0,3.0,84.0,0,56.49,99.63,93.86,59.81,177.61,198.72,2016-09-23 11:20:00,11,1009.21111111,1014.21111111,83.5555555556,2.94444444444,24.9444444444,73.4444444444,0.0,4,0
0,15.0,0,0,41.0,41.0,28.0,21.0,61.0,3.0,92.0,0,0,11.0,0,0,53.0,53.0,0,20.0,0,0,83.0,83.0,15.0,23.0,69.0,4.0,88.0,0,54.205,101.91,99.425,143.17,161.43,86.64,2016-09-23 11:40:00,11,1009.35555556,1014.35555556,81.7777777778,2.72222222222,24.6222222222,75.2222222222,0.0,4,0
0,17.0,0,0,56.0,56.0,40.0,18.0,72.0,3.0,115.0,0,0,14.0,0,0,78.0,78.0,0,17.0,0,0,86.0,86.0,12.0,25.0,77.0,2.0,91.0,0,75.24,101.87,130.765,85.51,156.385,170.52,2016-09-23 12:00:00,12,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,4,0
0,16.0,0,0,51.0,51.0,24.0,21.0,72.0,1.0,97.0,0,0,18.0,0,0,77.0,77.0,0,24.0,0,0,124.0,124.0,14.0,16.0,62.0,3.0,79.0,0,48.095,92.23,127.975,108.55,268.17,173.505,2016-09-23 12:20:00,12,1009.52222222,1014.51111111,80.2222222222,2.44444444444,24.2,77.2222222222,0.0,4,0
0,23.0,0,0,61.0,61.0,18.0,20.0,69.0,3.0,90.0,0,0,20.0,0,0,84.0,84.0,0,24.0,0,0,110.0,110.0,16.0,27.0,81.0,2.0,99.0,0,53.09,101.42,71.48,111.15,143.925,132.485,2016-09-23 12:40:00,12,1009.54444444,1014.52222222,80.4444444444,2.38888888889,24.1,77.4444444444,0.0,4,0
0,15.0,0,0,57.0,57.0,30.0,32.0,74.0,3.0,107.0,0,0,21.0,0,0,78.0,78.0,0,29.0,0,0,117.0,117.0,18.0,22.0,79.0,4.0,101.0,0,74.355,102.145,113.62,112.46,134.49,145.235,2016-09-23 13:00:00,13,1009.56666667,1014.53333333,80.6666666667,2.33333333333,24.0,77.6666666667,0.0,4,0
0,15.0,0,0,67.0,67.0,39.0,28.0,59.0,11.0,109.0,0,0,27.0,0,0,67.0,67.0,0,21.0,0,0,108.0,108.0,15.0,37.0,95.0,4.0,114.0,0,55.73,89.475,121.82,54.735,169.41,157.985,2016-09-23 13:20:00,13,1009.58888889,1014.54444444,80.8888888889,2.27777777778,23.9,77.8888888889,0.0,4,0
0,11.0,0,0,45.0,45.0,35.0,29.0,85.0,7.0,127.0,0,0,18.0,0,0,83.0,83.0,0,30.0,0,0,134.0,134.0,16.0,36.0,98.0,4.0,118.0,0,52.65,89.26,153.02,76.94,178.84,231.17,2016-09-23 13:40:00,13,1009.61111111,1014.55555556,81.1111111111,2.22222222222,23.8,78.1111111111,0.0,4,0
0,12.0,0,0,58.0,58.0,24.0,19.0,78.0,6.0,108.0,0,0,11.0,0,0,65.0,65.0,0,43.0,0,0,161.0,161.0,8.0,33.0,95.0,2.0,105.0,0,58.79,104.76,108.5,100.77,186.475,187.425,2016-09-23 14:00:00,14,1009.63333333,1014.56666667,81.3333333333,2.16666666667,23.7,78.3333333333,0.0,4,0
0,12.0,0,0,53.0,53.0,27.0,25.0,80.0,8.0,115.0,0,0,18.0,0,0,81.0,81.0,0,40.0,0,0,132.0,132.0,15.0,30.0,105.0,9.0,129.0,0,63.52,118.71,125.94,75.05,157.72,143.68,2016-09-23 14:20:00,14,1009.65555556,1014.57777778,81.5555555556,2.11111111111,23.6,78.5555555556,0.0,4,0
0,6.0,0,0,59.0,59.0,31.0,26.0,92.0,2.0,125.0,0,0,25.0,0,0,93.0,93.0,0,39.0,0,0,150.0,150.0,9.0,26.0,87.0,1.0,97.0,0,77.855,98.075,122.08,102.515,189.075,201.69,2016-09-23 14:40:00,14,1009.67777778,1014.58888889,81.7777777778,2.05555555556,23.5,78.7777777778,0.0,4,0
0,14.0,0,0,47.0,47.0,20.0,31.0,74.0,4.0,98.0,0,0,24.0,0,0,98.0,98.0,0,44.0,0,0,164.0,164.0,14.0,25.0,82.0,2.0,98.0,0,77.21,98.38,118.22,113.21,159.67,160.55,2016-09-23 15:00:00,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,4,0
0,18.0,0,0,66.0,66.0,26.0,29.0,83.0,4.0,113.0,0,0,29.0,0,0,93.0,93.0,0,36.0,0,0,150.0,150.0,16.0,32.0,99.0,5.0,120.0,0,56.26,115.91,122.2,110.94,164.65,120.06,2016-09-23 15:20:00,15,1009.6,1014.5,108.111111111,1.97777777778,23.1777777778,80.0,0.0,4,0
0,25.0,0,0,78.0,78.0,27.0,26.0,84.0,3.0,114.0,0,0,26.0,0,0,82.0,82.0,0,56.0,0,0,182.0,182.0,12.0,24.0,91.0,4.0,107.0,0,69.19,94.215,133.105,148.7,166.61,206.855,2016-09-23 15:40:00,15,1009.5,1014.4,134.222222222,1.95555555556,22.9555555556,81.0,0.0,4,0
0,23.0,0,0,76.0,76.0,20.0,33.0,86.0,4.0,110.0,0,0,21.0,0,0,77.0,77.0,0,45.0,0,0,155.0,155.0,10.0,26.0,88.0,4.0,102.0,0,54.515,114.6,142.63,128.515,153.34,201.915,2016-09-23 16:00:00,16,1009.4,1014.3,160.333333333,1.93333333333,22.7333333333,82.0,0.0,4,0
0,28.0,0,0,86.0,86.0,21.0,32.0,88.0,3.0,112.0,0,0,25.0,0,0,100.0,100.0,0,29.0,0,0,137.0,137.0,12.0,25.0,102.0,5.0,119.0,0,92.125,112.885,134.05,94.37,143.59,137.875,2016-09-23 16:20:00,16,1009.3,1014.2,186.444444444,1.91111111111,22.5111111111,83.0,0.0,4,0
0,19.0,0,0,44.0,44.0,15.0,35.0,92.0,6.0,113.0,0,0,21.0,0,0,110.0,110.0,0,32.0,0,0,146.0,146.0,11.0,33.0,123.0,3.0,137.0,0,81.265,115.92,102.66,98.34,153.04,146.61,2016-09-23 16:40:00,16,1009.2,1014.1,212.555555556,1.88888888889,22.2888888889,84.0,0.0,4,0
0,9.0,0,0,45.0,45.0,12.0,46.0,97.0,4.0,113.0,0,0,25.0,0,0,95.0,95.0,0,37.0,0,0,130.0,130.0,7.0,22.0,79.0,0.0,86.0,0,91.99,93.34,110.91,90.175,185.645,155.345,2016-09-23 17:00:00,17,1009.1,1014.0,238.666666667,1.86666666667,22.0666666667,85.0,0.0,4,0
0,7.0,0,0,38.0,38.0,14.0,36.0,87.0,4.0,105.0,0,0,24.0,0,0,92.0,92.0,0,24.0,0,0,108.0,108.0,8.0,38.0,100.0,2.0,110.0,0,59.35,122.015,124.7775,59.79,165.1525,164.08,2016-09-23 17:20:00,17,1009.0,1013.9,264.777777778,1.84444444444,21.8444444444,86.0,0.0,4,0
0,11.0,0,0,46.0,46.0,18.0,52.0,113.0,10.0,141.0,0,0,26.0,0,0,95.0,95.0,0,33.0,0,0,137.0,137.0,9.0,35.0,106.0,6.0,121.0,0,86.2,88.84,138.645,92.16,144.66,172.44,2016-09-23 17:40:00,17,1008.9,1013.8,290.888888889,1.82222222222,21.6222222222,87.0,0.0,4,0
0,13.0,0,0,40.0,40.0,12.0,29.0,78.0,3.0,93.0,0,0,16.0,0,0,80.0,80.0,0,25.0,0,0,98.0,98.0,8.0,33.0,89.0,3.0,100.0,0,82.54,116.39,163.59,125.67,188.36,180.8,2016-09-23 18:00:00,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,4,0
0,14.0,0,0,45.0,45.0,8.0,32.0,86.0,2.0,96.0,0,0,23.0,0,0,71.0,71.0,0,37.0,0,0,129.0,129.0,8.0,21.0,84.0,3.0,95.0,0,51.73,110.68,162.47,109.13,232.06,189.16,2016-09-23 18:20:00,18,1008.81111111,1013.72222222,317.222222222,1.78888888889,21.3222222222,88.5555555556,0.0,4,0
0,5.0,0,0,32.0,32.0,15.0,27.0,88.0,5.0,108.0,0,0,23.0,0,0,80.0,80.0,0,14.0,0,0,80.0,80.0,12.0,31.0,80.0,4.0,96.0,0,61.79,117.12,139.445,137.145,181.86,221.986666667,2016-09-23 18:40:00,18,1008.82222222,1013.74444444,317.444444444,1.77777777778,21.2444444444,89.1111111111,0.0,4,0
0,5.0,0,0,29.0,29.0,13.0,16.0,39.0,1.0,53.0,0,0,21.0,0,0,63.0,63.0,0,11.0,0,0,63.0,63.0,5.0,13.0,51.0,2.0,58.0,0,52.48,122.23,188.24,71.63,274.36,254.813333333,2016-09-23 19:00:00,19,1008.83333333,1013.76666667,317.666666667,1.76666666667,21.1666666667,89.6666666667,0.0,4,0
0,7.0,0,0,23.0,23.0,14.0,10.0,44.0,3.0,61.0,0,0,21.0,0,0,57.0,57.0,0,12.0,0,0,70.0,70.0,14.0,22.0,71.0,1.0,86.0,0,68.97,118.3,157.12,108.92,217.59,287.64,2016-09-23 19:20:00,19,1008.84444444,1013.78888889,317.888888889,1.75555555556,21.0888888889,90.2222222222,0.0,4,0
0,8.0,0,0,32.0,32.0,13.0,14.0,42.0,1.0,56.0,0,0,14.0,0,0,62.0,62.0,0,12.0,0,0,50.0,50.0,4.0,18.0,51.0,0.0,55.0,0,62.66,101.71,126.0,105.665,160.82,147.64,2016-09-23 19:40:00,19,1008.85555556,1013.81111111,318.111111111,1.74444444444,21.0111111111,90.7777777778,0.0,4,0
0,9.0,0,0,27.0,27.0,5.0,8.0,26.0,3.0,34.0,0,0,12.0,0,0,40.0,40.0,0,12.0,0,0,54.0,54.0,6.0,13.0,49.0,3.0,58.0,0,61.4,86.77,110.8,85.65,134.94,106.41,2016-09-23 20:00:00,20,1008.86666667,1013.83333333,318.333333333,1.73333333333,20.9333333333,91.3333333333,0.0,4,0
0,10.0,0,0,25.0,25.0,13.0,9.0,23.0,0.0,36.0,0,0,10.0,0,0,31.0,31.0,0,8.0,0,0,42.0,42.0,10.0,12.0,38.0,1.0,49.0,0,64.4,120.02,122.45,88.5,164.06,133.87,2016-09-23 20:20:00,20,1008.87777778,1013.85555556,318.555555556,1.72222222222,20.8555555556,91.8888888889,0.0,4,0
0,5.0,0,0,28.0,28.0,10.0,14.0,37.0,0.0,47.0,0,0,11.0,0,0,40.0,40.0,0,10.0,0,0,49.0,49.0,5.0,18.0,38.0,0.0,43.0,0,52.94,80.525,92.96,68.83,170.92,144.105,2016-09-23 20:40:00,20,1008.88888889,1013.87777778,318.777777778,1.71111111111,20.7777777778,92.4444444444,0.0,4,0
0,5.0,0,0,15.0,15.0,4.0,13.0,29.0,3.0,36.0,0,0,6.0,0,0,25.0,25.0,0,11.0,0,0,45.0,45.0,7.0,9.0,39.0,0.0,46.0,0,76.6,95.13,106.79,83.635,177.78,154.34,2016-09-23 21:00:00,21,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0,4,0
0,4.0,0,0,25.0,25.0,5.0,7.0,21.0,2.0,28.0,0,0,4.0,0,0,25.0,25.0,0,10.0,0,0,45.0,45.0,5.0,11.0,29.0,1.0,35.0,0,68.185,91.17,119.93,129.4,130.66,176.23,2016-09-23 21:20:00,21,1009.0,1014.0,317.0,1.62222222222,20.9222222222,92.3333333333,0.0,4,0
0,3.0,0,0,21.0,21.0,7.0,9.0,39.0,0.0,46.0,0,0,4.0,0,0,27.0,27.0,0,6.0,0,0,45.0,45.0,7.0,7.0,20.0,0.0,27.0,0,56.115,92.63,111.436666667,112.5,187.455,198.12,2016-09-23 21:40:00,21,1009.1,1014.1,315.0,1.54444444444,21.1444444444,91.6666666667,0.0,4,0
0,4.0,0,0,21.0,21.0,7.0,2.0,13.0,0.0,20.0,0,0,1.0,0,0,19.0,19.0,0,7.0,0,0,30.0,30.0,3.0,5.0,26.0,0.0,29.0,0,44.93,66.475,102.943333333,36.45,244.25,231.41,2016-09-23 22:00:00,22,1009.2,1014.2,313.0,1.46666666667,21.3666666667,91.0,0.0,4,0
0,3.0,0,0,9.0,9.0,8.0,8.0,23.0,0.0,31.0,0,0,3.0,0,0,30.0,30.0,0,6.0,0,0,28.0,28.0,4.0,5.0,13.0,0.0,17.0,0,60.1,124.92,94.45,103.2,239.69,264.7,2016-09-23 22:20:00,22,1009.3,1014.3,311.0,1.38888888889,21.5888888889,90.3333333333,0.0,4,0
0,3.0,0,0,12.0,12.0,3.0,6.0,14.0,0.0,17.0,0,0,5.0,0,0,30.0,30.0,0,3.0,0,0,19.0,19.0,5.0,13.0,28.0,1.0,34.0,0,45.195,98.94,92.1,93.615,235.13,248.778,2016-09-23 22:40:00,22,1009.4,1014.4,309.0,1.31111111111,21.8111111111,89.6666666667,0.0,4,0
0,1.0,0,0,4.0,4.0,4.0,3.0,8.0,0.0,12.0,0,0,1.0,0,0,11.0,11.0,0,4.0,0,0,15.0,15.0,1.0,6.0,11.0,0.0,12.0,0,49.29,90.55,94.13,113.24,197.28,232.856,2016-09-23 23:00:00,23,1009.5,1014.5,307.0,1.23333333333,22.0333333333,89.0,0.0,4,0
0,0.0,0,0,1.0,1.0,4.0,1.0,11.0,0.0,15.0,0,0,2.0,0,0,11.0,11.0,0,2.0,0,0,16.0,16.0,3.0,2.0,6.0,0.0,9.0,0,56.69,80.77,96.16,43.06,187.68,216.934,2016-09-23 23:20:00,23,1009.6,1014.6,305.0,1.15555555556,22.2555555556,88.3333333333,0.0,4,0
0,2.0,0,0,6.0,6.0,5.0,6.0,15.0,0.0,20.0,0,0,0.0,0,0,9.0,9.0,0,0.0,0,0,13.0,13.0,1.0,1.0,10.0,0.0,11.0,0,43.87,103.13,98.19,76.115,178.08,201.012,2016-09-23 23:40:00,23,1009.7,1014.7,303.0,1.07777777778,22.4777777778,87.6666666667,0.0,4,0
0,1.0,0,0,9.0,9.0,29.0,29.0,64.0,24.0,117.0,0,0,1.0,0,0,2.0,2.0,0,3.0,0,0,14.0,14.0,18.0,44.0,137.0,15.0,170.0,0,45.395,79.385,140.66,87.66,168.48,185.09,2016-09-24 00:00:00,0,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,5,0
